"","Marker_Name","Chromosome","Position"
"4329","PGAS1_08679",8,867900000
"4330","PGAS1_08680",8,868000000
"4331","PGAS1_08681",8,868100000
"4332","PGAS1_08683",8,868300000
"4333","PGAS1_08684",8,868400000
"4334","PGAS1_08685",8,868500000
"4335","PGAS1_08686",8,868600000
"4336","PGAS1_08687",8,868700000
"4337","PGAS1_08688",8,868800000
"4338","PGAS1_08689",8,868900000
"4339","PGAS1_08690",8,869000000
"4340","PGAS1_08691",8,869100000
"4341","PGAS1_08692",8,869200000
"4342","PGAS1_08693",8,869300000
"4343","PGAS1_08695",8,869500000
"4344","PGAS1_08697",8,869700000
"4345","PGAS1_08699",8,869900000
"4346","PGAS1_08701",8,870100000
"4347","PGAS1_08704",8,870400000
"4348","PGAS1_08707",8,870700000
"4349","PGAS1_08708",8,870800000
"4350","PGAS1_08709",8,870900000
"4351","PGAS1_08712",8,871200000
"4352","PGAS1_08713",8,871300000
"4353","PGAS1_08714",8,871400000
"4354","PGAS1_08715",8,871500000
"4355","PGAS1_08717",8,871700000
"4356","PGAS1_08718",8,871800000
"4357","PGAS1_08719",8,871900000
"4358","PGAS1_08720",8,872000000
"4359","PGAS1_08721",8,872100000
"4360","PGAS1_08727",8,872700000
"4361","PGAS1_08728",8,872800000
"4362","PGAS1_08729",8,872900000
"4363","PGAS1_08730",8,873000000
"4364","PGAS1_08733",8,873300000
"4365","PGAS1_08736",8,873600000
"4366","PGAS1_08737",8,873700000
"4367","PGAS1_08740",8,874000000
"4368","PGAS1_08742",8,874200000
"4369","PGAS1_08743",8,874300000
"4370","PGAS1_08745",8,874500000
"4371","PGAS1_08746",8,874600000
"4372","PGAS1_08747",8,874700000
"4373","PGAS1_08748",8,874800000
"4374","PGAS1_08751",8,875100000
"4375","PGAS1_08755",8,875500000
"4376","PGAS1_08756",8,875600000
"4377","PGAS1_08758",8,875800000
"4378","PGAS1_08760",8,876000000
"4379","PGAS1_08764",8,876400000
"4380","PGAS1_08765",8,876500000
"4381","PGAS1_08766",8,876600000
"4382","PGAS1_08768",8,876800000
"4383","PGAS1_08769",8,876900000
"4384","PGAS1_08770",8,877000000
"4385","PGAS1_08771",8,877100000
"4386","PGAS1_08774",8,877400000
"4387","PGAS1_08775",8,877500000
"4388","PGAS1_08776",8,877600000
"4389","PGAS1_08779",8,877900000
"4390","PGAS1_08780",8,878000000
"4391","PGAS1_08789",8,878900000
"4392","PGAS1_08795",8,879500000
"4393","PGAS1_08800",8,880000000
"4394","PGAS1_08801",8,880100000
"4395","PGAS1_08803",8,880300000
"4396","PGAS1_08804",8,880400000
"4397","PGAS1_08805",8,880500000
"4398","PGAS1_08808",8,880800000
"4399","PGAS1_08810",8,881000000
"4400","PGAS1_08812",8,881200000
"4401","PGAS1_08813",8,881300000
"4402","PGAS1_08814",8,881400000
"4403","PGAS1_08815",8,881500000
"4404","PGAS1_08816",8,881600000
"4405","PGAS1_08817",8,881700000
"4406","PGAS1_08820",8,882000000
"4407","PGAS1_08822",8,882200000
"4408","PGAS1_08823",8,882300000
"4409","PGAS1_08824",8,882400000
"4410","PGAS1_08826",8,882600000
"4411","PGAS1_08828",8,882800000
"4412","PGAS1_08829",8,882900000
"4413","PGAS1_08830",8,883000000
"4414","PGAS1_08832",8,883200000
"4415","PGAS1_08835",8,883500000
"4416","PGAS1_08836",8,883600000
"4417","PGAS1_08837",8,883700000
"4418","PGAS1_08838",8,883800000
"4419","PGAS1_08839",8,883900000
"4420","PGAS1_08845",8,884500000
"4421","PGAS1_08846",8,884600000
"4422","PGAS1_08849",8,884900000
"4423","PGAS1_08851",8,885100000
"4424","PGAS1_08852",8,885200000
"4425","PGAS1_08854",8,885400000
"4426","PGAS1_08855",8,885500000
"4427","PGAS1_08857",8,885700000
"4428","PGAS1_08858",8,885800000
"4429","PGAS1_08859",8,885900000
"4430","PGAS1_08860",8,886000000
"4431","PGAS1_08861",8,886100000
"4432","PGAS1_08862",8,886200000
"4433","PGAS1_08864",8,886400000
"4434","PGAS1_08866",8,886600000
"4435","PGAS1_08867",8,886700000
"4436","PGAS1_08868",8,886800000
"4437","PGAS1_08872",8,887200000
"4438","PGAS1_08873",8,887300000
"4439","PGAS1_08874",8,887400000
"4440","PGAS1_08875",8,887500000
"4441","PGAS1_08882",8,888200000
"4442","PGAS1_08884",8,888400000
"4443","PGAS1_08885",8,888500000
"4444","PGAS1_08886",8,888600000
"4445","PGAS1_08887",8,888700000
"4446","PGAS1_08889",8,888900000
"4447","PGAS1_08890",8,889000000
"4448","PGAS1_08896",8,889600000
"4449","PGAS1_08897",8,889700000
"4450","PGAS1_08898",8,889800000
"4451","PGAS1_08899",8,889900000
"4452","PGAS1_08900",8,890000000
"4453","PGAS1_08901",8,890100000
"4454","PGAS1_08902",8,890200000
"4455","PGAS1_08904",8,890400000
"4456","PGAS1_08906",8,890600000
"4457","PGAS1_08909",8,890900000
"4458","PGAS1_08910",8,891000000
"4459","PGAS1_08912",8,891200000
"4460","PGAS1_08916",8,891600000
"4461","PGAS1_08922",8,892200000
"4462","PGAS1_08923",8,892300000
"4463","PGAS1_08924",8,892400000
"4464","PGAS1_08926",8,892600000
"4465","PGAS1_08929",8,892900000
"4466","PGAS1_08933",8,893300000
"4467","PGAS1_08934",8,893400000
"4468","PGAS1_08935",8,893500000
"4469","PGAS1_08940",8,894000000
"4470","PGAS1_08942",8,894200000
"4471","PGAS1_08943",8,894300000
"4472","PGAS1_08945",8,894500000
"4473","PGAS1_08946",8,894600000
"4474","PGAS1_08948",8,894800000
"4475","PGAS1_08949",8,894900000
"4476","PGAS1_08950",8,895000000
"4477","PGAS1_08957",8,895700000
"4478","PGAS1_08960",8,896000000
"4479","PGAS1_08962",8,896200000
"4480","PGAS1_08964",8,896400000
"4481","PGAS1_08968",8,896800000
"4482","PGAS1_08970",8,897000000
"4483","PGAS1_08972",8,897200000
"4484","PGAS1_08973",8,897300000
"4485","PGAS1_08974",8,897400000
"4486","PGAS1_08976",8,897600000
"4487","PGAS1_08977",8,897700000
"4488","PGAS1_08978",8,897800000
"4489","PGAS1_08979",8,897900000
"4490","PGAS1_08981",8,898100000
"4491","PGAS1_08982",8,898200000
"4492","PGAS1_08983",8,898300000
"4493","PGAS1_08984",8,898400000
"4494","PGAS1_08991",8,899100000
"4495","PGAS1_08992",8,899200000
"4496","PGAS1_08995",8,899500000
"4497","PGAS1_08998",8,899800000
"4498","PGAS1_09002",9,900200000
"4499","PGAS1_09006",9,900600000
"4500","PGAS1_09007",9,900700000
"4501","PGAS1_09008",9,900800000
"4502","PGAS1_09009",9,900900000
"4503","PGAS1_09010",9,901000000
"4504","PGAS1_09011",9,901100000
"4505","PGAS1_09012",9,901200000
"4506","PGAS1_09013",9,901300000
"4507","PGAS1_09014",9,901400000
"4508","PGAS1_09017",9,901700000
"4509","PGAS1_09018",9,901800000
"4510","PGAS1_09022",9,902200000
"4511","PGAS1_09023",9,902300000
"4512","PGAS1_09024",9,902400000
"4513","PGAS1_09025",9,902500000
"4514","PGAS1_09026",9,902600000
"4515","PGAS1_09028",9,902800000
"4516","PGAS1_09030",9,903000000
"4517","PGAS1_09031",9,903100000
"4518","PGAS1_09035",9,903500000
"4519","PGAS1_09038",9,903800000
"4520","PGAS1_09040",9,904000000
"4521","PGAS1_09041",9,904100000
"4522","PGAS1_09042",9,904200000
"4523","PGAS1_09044",9,904400000
"4524","PGAS1_09046",9,904600000
"4525","PGAS1_09047",9,904700000
"4526","PGAS1_09049",9,904900000
"4527","PGAS1_09050",9,905000000
"4528","PGAS1_09053",9,905300000
"4529","PGAS1_09054",9,905400000
"4530","PGAS1_09060",9,906000000
"4531","PGAS1_09061",9,906100000
"4532","PGAS1_09063",9,906300000
"4533","PGAS1_09068",9,906800000
"4534","PGAS1_09069",9,906900000
"4535","PGAS1_09071",9,907100000
"4536","PGAS1_09072",9,907200000
"4537","PGAS1_09073",9,907300000
"4538","PGAS1_09076",9,907600000
"4539","PGAS1_09085",9,908500000
"4540","PGAS1_09090",9,909000000
"4541","PGAS1_09092",9,909200000
"4542","PGAS1_09093",9,909300000
"4543","PGAS1_09094",9,909400000
"4544","PGAS1_09096",9,909600000
"4545","PGAS1_09099",9,909900000
"4546","PGAS1_09101",9,910100000
"4547","PGAS1_09105",9,910500000
"4548","PGAS1_09106",9,910600000
"4549","PGAS1_09109",9,910900000
"4550","PGAS1_09113",9,911300000
"4551","PGAS1_09114",9,911400000
"4552","PGAS1_09116",9,911600000
"4553","PGAS1_09117",9,911700000
"4554","PGAS1_09118",9,911800000
"4555","PGAS1_09120",9,912000000
"4556","PGAS1_09121",9,912100000
"4557","PGAS1_09123",9,912300000
"4558","PGAS1_09124",9,912400000
"4559","PGAS1_09127",9,912700000
"4560","PGAS1_09128",9,912800000
"4561","PGAS1_09129",9,912900000
"4562","PGAS1_09131",9,913100000
"4563","PGAS1_09132",9,913200000
"4564","PGAS1_09133",9,913300000
"4565","PGAS1_09138",9,913800000
"4566","PGAS1_09139",9,913900000
"4567","PGAS1_09140",9,914000000
"4568","PGAS1_09141",9,914100000
"4569","PGAS1_09148",9,914800000
"4570","PGAS1_09150",9,915000000
"4571","PGAS1_09155",9,915500000
"4572","PGAS1_09162",9,916200000
"4573","PGAS1_09168",9,916800000
"4574","PGAS1_09169",9,916900000
"4575","PGAS1_09174",9,917400000
"4576","PGAS1_09175",9,917500000
"4577","PGAS1_09176",9,917600000
"4578","PGAS1_09177",9,917700000
"4579","PGAS1_09181",9,918100000
"4580","PGAS1_09182",9,918200000
"4581","PGAS1_09183",9,918300000
"4582","PGAS1_09184",9,918400000
"4583","PGAS1_09185",9,918500000
"4584","PGAS1_09186",9,918600000
"4585","PGAS1_09188",9,918800000
"4586","PGAS1_09189",9,918900000
"4587","PGAS1_09194",9,919400000
"4588","PGAS1_09197",9,919700000
"4589","PGAS1_09200",9,920000000
"4590","PGAS1_09202",9,920200000
"4591","PGAS1_09203",9,920300000
"4592","PGAS1_09204",9,920400000
"4593","PGAS1_09205",9,920500000
"4594","PGAS1_09206",9,920600000
"4595","PGAS1_09208",9,920800000
"4596","PGAS1_09209",9,920900000
"4597","PGAS1_09210",9,921000000
"4598","PGAS1_09211",9,921100000
"4599","PGAS1_09212",9,921200000
"4600","PGAS1_09215",9,921500000
"4601","PGAS1_09226",9,922600000
"4602","PGAS1_09227",9,922700000
"4603","PGAS1_09228",9,922800000
"4604","PGAS1_09229",9,922900000
"4605","PGAS1_09230",9,923000000
"4606","PGAS1_09232",9,923200000
"4607","PGAS1_09233",9,923300000
"4608","PGAS1_09234",9,923400000
"4609","PGAS1_09240",9,924000000
"4610","PGAS1_09241",9,924100000
"4611","PGAS1_09245",9,924500000
"4612","PGAS1_09246",9,924600000
"4613","PGAS1_09251",9,925100000
"4614","PGAS1_09252",9,925200000
"4615","PGAS1_09253",9,925300000
"4616","PGAS1_09256",9,925600000
"4617","PGAS1_09257",9,925700000
"4618","PGAS1_09259",9,925900000
"4619","PGAS1_09260",9,926000000
"4620","PGAS1_09261",9,926100000
"4621","PGAS1_09262",9,926200000
"4622","PGAS1_09263",9,926300000
"4623","PGAS1_09264",9,926400000
"4624","PGAS1_09265",9,926500000
"4625","PGAS1_09271",9,927100000
"4626","PGAS1_09272",9,927200000
"4627","PGAS1_09273",9,927300000
"4628","PGAS1_09276",9,927600000
"4629","PGAS1_09277",9,927700000
"4630","PGAS1_09278",9,927800000
"4631","PGAS1_09280",9,928000000
"4632","PGAS1_09281",9,928100000
"4633","PGAS1_09284",9,928400000
"4634","PGAS1_09295",9,929500000
"4635","PGAS1_09296",9,929600000
"4636","PGAS1_09298",9,929800000
"4637","PGAS1_09299",9,929900000
"4638","PGAS1_09305",9,930500000
"4639","PGAS1_09306",9,930600000
"4640","PGAS1_09309",9,930900000
"4641","PGAS1_09313",9,931300000
"4642","PGAS1_09314",9,931400000
"4643","PGAS1_09315",9,931500000
"4644","PGAS1_09316",9,931600000
"4645","PGAS1_09339",9,933900000
"4646","PGAS1_09346",9,934600000
"4647","PGAS1_09348",9,934800000
"4648","PGAS1_09357",9,935700000
"4649","PGAS1_09358",9,935800000
"4650","PGAS1_09362",9,936200000
"4651","PGAS1_09373",9,937300000
"4652","PGAS1_09374",9,937400000
"4653","PGAS1_09375",9,937500000
"4654","PGAS1_09378",9,937800000
"4655","PGAS1_09381",9,938100000
"4656","PGAS1_09386",9,938600000
"4657","PGAS1_09387",9,938700000
"4658","PGAS1_09388",9,938800000
"4659","PGAS1_09391",9,939100000
"4660","PGAS1_09392",9,939200000
"4661","PGAS1_09394",9,939400000
"4662","PGAS1_09395",9,939500000
"4663","PGAS1_09396",9,939600000
"4664","PGAS1_09397",9,939700000
"4665","PGAS1_09399",9,939900000
"4666","PGAS1_09409",9,940900000
"4667","PGAS1_09412",9,941200000
"4668","PGAS1_09413",9,941300000
"4669","PGAS1_09414",9,941400000
"4670","PGAS1_09420",9,942000000
"4671","PGAS1_09421",9,942100000
"4672","PGAS1_09423",9,942300000
"4673","PGAS1_09425",9,942500000
"4674","PGAS1_09430",9,943000000
"4675","PGAS1_09436",9,943600000
"4676","PGAS1_09438",9,943800000
"4677","PGAS1_09441",9,944100000
"4678","PGAS1_09442",9,944200000
"4679","PGAS1_09443",9,944300000
"4680","PGAS1_09444",9,944400000
"4681","PGAS1_09445",9,944500000
"4682","PGAS1_09446",9,944600000
"4683","PGAS1_09447",9,944700000
"4684","PGAS1_09449",9,944900000
"4685","PGAS1_09451",9,945100000
"4686","PGAS1_09455",9,945500000
"4687","PGAS1_09461",9,946100000
"4688","PGAS1_09462",9,946200000
"4689","PGAS1_09465",9,946500000
"4690","PGAS1_09471",9,947100000
"4691","PGAS1_09474",9,947400000
"4692","PGAS1_09475",9,947500000
"4693","PGAS1_09477",9,947700000
"4694","PGAS1_09478",9,947800000
"4695","PGAS1_09479",9,947900000
"4696","PGAS1_09480",9,948000000
"4697","PGAS1_09481",9,948100000
"4698","PGAS1_09483",9,948300000
"4699","PGAS1_09484",9,948400000
"4700","PGAS1_09485",9,948500000
"4701","PGAS1_09486",9,948600000
"4702","PGAS1_09487",9,948700000
"4703","PGAS1_09488",9,948800000
"4704","PGAS1_09490",9,949000000
"4705","PGAS1_09492",9,949200000
"4706","PGAS1_09499",9,949900000
"4707","PGAS1_09500",9,950000000
"4708","PGAS1_09501",9,950100000
"4709","PGAS1_09503",9,950300000
"4710","PGAS1_09506",9,950600000
"4711","PGAS1_09507",9,950700000
"4712","PGAS1_09508",9,950800000
"4713","PGAS1_09509",9,950900000
"4714","PGAS1_09516",9,951600000
"4715","PGAS1_09519",9,951900000
"4716","PGAS1_09521",9,952100000
"4717","PGAS1_09524",9,952400000
"4718","PGAS1_09527",9,952700000
"4719","PGAS1_09528",9,952800000
"4720","PGAS1_09531",9,953100000
"4721","PGAS1_09532",9,953200000
"4722","PGAS1_09534",9,953400000
"4723","PGAS1_09537",9,953700000
"4724","PGAS1_09546",9,954600000
"4725","PGAS1_09552",9,955200000
"4726","PGAS1_09554",9,955400000
"4727","PGAS1_09555",9,955500000
"4728","PGAS1_09556",9,955600000
"4729","PGAS1_09565",9,956500000
"4730","PGAS1_09566",9,956600000
"4731","PGAS1_09576",9,957600000
"4732","PGAS1_09577",9,957700000
"4733","PGAS1_09583",9,958300000
"4734","PGAS1_09584",9,958400000
"4735","PGAS1_09585",9,958500000
"4736","PGAS1_09586",9,958600000
"4737","PGAS1_09588",9,958800000
"4738","PGAS1_09590",9,959000000
"4739","PGAS1_09591",9,959100000
"4740","PGAS1_09599",9,959900000
"4741","PGAS1_09600",9,960000000
"4742","PGAS1_09602",9,960200000
"4743","PGAS1_09607",9,960700000
"4744","PGAS1_09608",9,960800000
"4745","PGAS1_09609",9,960900000
"4746","PGAS1_09610",9,961000000
"4747","PGAS1_09611",9,961100000
"4748","PGAS1_09612",9,961200000
"4749","PGAS1_09615",9,961500000
"4750","PGAS1_09616",9,961600000
"4751","PGAS1_09617",9,961700000
"4752","PGAS1_09618",9,961800000
"4753","PGAS1_09619",9,961900000
"4754","PGAS1_09620",9,962000000
"4755","PGAS1_09623",9,962300000
"4756","PGAS1_09630",9,963000000
"4757","PGAS1_09635",9,963500000
"4758","PGAS1_09648",9,964800000
"4759","PGAS1_09649",9,964900000
"4760","PGAS1_09660",9,966000000
"4761","PGAS1_09662",9,966200000
"4762","PGAS1_09663",9,966300000
"4763","PGAS1_09664",9,966400000
"4764","PGAS1_09666",9,966600000
"4765","PGAS1_09668",9,966800000
"4766","PGAS1_09669",9,966900000
"4767","PGAS1_09670",9,967000000
"4768","PGAS1_09672",9,967200000
"4769","PGAS1_09677",9,967700000
"4770","PGAS1_09680",9,968000000
"4771","PGAS1_09681",9,968100000
"4772","PGAS1_09682",9,968200000
"4773","PGAS1_09683",9,968300000
"4774","PGAS1_09686",9,968600000
"4775","PGAS1_09687",9,968700000
"4776","PGAS1_09688",9,968800000
"4777","PGAS1_09693",9,969300000
"4778","PGAS1_09695",9,969500000
"4779","PGAS1_09699",9,969900000
"4780","PGAS1_09700",9,970000000
"4781","PGAS1_09702",9,970200000
"4782","PGAS1_09703",9,970300000
"4783","PGAS1_09711",9,971100000
"4784","PGAS1_09713",9,971300000
"4785","PGAS1_09720",9,972000000
"4786","PGAS1_09721",9,972100000
"4787","PGAS1_09722",9,972200000
"4788","PGAS1_09723",9,972300000
"4789","PGAS1_09724",9,972400000
"4790","PGAS1_09727",9,972700000
"4791","PGAS1_09728",9,972800000
"4792","PGAS1_09729",9,972900000
"4793","PGAS1_09730",9,973000000
"4794","PGAS1_09733",9,973300000
"4795","PGAS1_09734",9,973400000
"4796","PGAS1_09735",9,973500000
"4797","PGAS1_09737",9,973700000
"4798","PGAS1_09744",9,974400000
"4799","PGAS1_09745",9,974500000
"4800","PGAS1_09747",9,974700000
"4801","PGAS1_09752",9,975200000
"4802","PGAS1_09753",9,975300000
"4803","PGAS1_09754",9,975400000
"4804","PGAS1_09755",9,975500000
"4805","PGAS1_09756",9,975600000
"4806","PGAS1_09757",9,975700000
"4807","PGAS1_09759",9,975900000
"4808","PGAS1_09760",9,976000000
"4809","PGAS1_09761",9,976100000
"4810","PGAS1_09762",9,976200000
"4811","PGAS1_09763",9,976300000
"4812","PGAS1_09765",9,976500000
"4813","PGAS1_09767",9,976700000
"4814","PGAS1_09768",9,976800000
"4815","PGAS1_09769",9,976900000
"4816","PGAS1_09771",9,977100000
"4817","PGAS1_09774",9,977400000
"4818","PGAS1_09775",9,977500000
"4819","PGAS1_09776",9,977600000
"4820","PGAS1_09777",9,977700000
"4821","PGAS1_09779",9,977900000
"4822","PGAS1_09781",9,978100000
"4823","PGAS1_09782",9,978200000
"4824","PGAS1_09788",9,978800000
"4825","PGAS1_09789",9,978900000
"4826","PGAS1_09793",9,979300000
"4827","PGAS1_09795",9,979500000
"4828","PGAS1_09798",9,979800000
"4829","PGAS1_09799",9,979900000
"4830","PGAS1_09802",9,980200000
"4831","PGAS1_09804",9,980400000
"4832","PGAS1_09805",9,980500000
"4833","PGAS1_09806",9,980600000
"4834","PGAS1_09816",9,981600000
"4835","PGAS1_09819",9,981900000
"4836","PGAS1_09822",9,982200000
"4837","PGAS1_09824",9,982400000
"4838","PGAS1_09826",9,982600000
"4839","PGAS1_09827",9,982700000
"4840","PGAS1_09829",9,982900000
"4841","PGAS1_09843",9,984300000
"4842","PGAS1_09844",9,984400000
"4843","PGAS1_09846",9,984600000
"4844","PGAS1_09847",9,984700000
"4845","PGAS1_09848",9,984800000
"4846","PGAS1_09849",9,984900000
"4847","PGAS1_09850",9,985000000
"4848","PGAS1_09851",9,985100000
"4849","PGAS1_09852",9,985200000
"4850","PGAS1_09853",9,985300000
"4851","PGAS1_09854",9,985400000
"4852","PGAS1_09855",9,985500000
"4853","PGAS1_09857",9,985700000
"4854","PGAS1_09858",9,985800000
"4855","PGAS1_09859",9,985900000
"4856","PGAS1_09861",9,986100000
"4857","PGAS1_09863",9,986300000
"4858","PGAS1_09868",9,986800000
"4859","PGAS1_09870",9,987000000
"4860","PGAS1_09879",9,987900000
"4861","PGAS1_09883",9,988300000
"4862","PGAS1_09884",9,988400000
"4863","PGAS1_09885",9,988500000
"4864","PGAS1_09887",9,988700000
"4865","PGAS1_09889",9,988900000
"4866","PGAS1_09890",9,989000000
"4867","PGAS1_09893",9,989300000
"4868","PGAS1_09894",9,989400000
"4869","PGAS1_09895",9,989500000
"4870","PGAS1_09896",9,989600000
"4871","PGAS1_09899",9,989900000
"4872","PGAS1_09901",9,990100000
"4873","PGAS1_09904",9,990400000
"4874","PGAS1_09905",9,990500000
"4875","PGAS1_09906",9,990600000
"4876","PGAS1_09908",9,990800000
"4877","PGAS1_09910",9,991000000
"4878","PGAS1_09911",9,991100000
"4879","PGAS1_09914",9,991400000
"4880","PGAS1_09916",9,991600000
"4881","PGAS1_09918",9,991800000
"4882","PGAS1_09919",9,991900000
"4883","PGAS1_09921",9,992100000
"4884","PGAS1_09925",9,992500000
"4885","PGAS1_09929",9,992900000
"4886","PGAS1_09935",9,993500000
"4887","PGAS1_09938",9,993800000
"4888","PGAS1_09939",9,993900000
"4889","PGAS1_09940",9,994000000
"4890","PGAS1_09941",9,994100000
"4891","PGAS1_09942",9,994200000
"4892","PGAS1_09943",9,994300000
"4893","PGAS1_09947",9,994700000
"4894","PGAS1_09948",9,994800000
"4895","PGAS1_09951",9,995100000
"4896","PGAS1_09968",9,996800000
"4897","PGAS1_09969",9,996900000
"4898","PGAS1_09970",9,997000000
"4899","PGAS1_09972",9,997200000
"4900","PGAS1_09973",9,997300000
"4901","PGAS1_09975",9,997500000
"4902","PGAS1_09976",9,997600000
"4903","PGAS1_09978",9,997800000
"4904","PGAS1_09979",9,997900000
"4905","PGAS1_09983",9,998300000
"4906","PGAS1_09985",9,998500000
"4907","PGAS1_09989",9,998900000
"4908","PGAS1_09991",9,999100000
"4909","PGAS1_09993",9,999300000
"4910","PGAS1_09994",9,999400000
"4911","PGAS1_09995",9,999500000
"4912","PGAS1_09996",9,999600000
"4913","PGAS1_09997",9,999700000
"4914","PGAS1_09999",9,999900000
"4915","PGAS1_10007",10,1000700000
"4916","PGAS1_10010",10,1001000000
"4917","PGAS1_10012",10,1001200000
"4918","PGAS1_10013",10,1001300000
"4919","PGAS1_10015",10,1001500000
"4920","PGAS1_10016",10,1001600000
"4921","PGAS1_10018",10,1001800000
"4922","PGAS1_10022",10,1002200000
"4923","PGAS1_10023",10,1002300000
"4924","PGAS1_10024",10,1002400000
"4925","PGAS1_10025",10,1002500000
"4926","PGAS1_10028",10,1002800000
"4927","PGAS1_10029",10,1002900000
"4928","PGAS1_10030",10,1003000000
"4929","PGAS1_10032",10,1003200000
"4930","PGAS1_10033",10,1003300000
"4931","PGAS1_10034",10,1003400000
"4932","PGAS1_10038",10,1003800000
"4933","PGAS1_10042",10,1004200000
"4934","PGAS1_10045",10,1004500000
"4935","PGAS1_10047",10,1004700000
"4936","PGAS1_10048",10,1004800000
"4937","PGAS1_10049",10,1004900000
"4938","PGAS1_10050",10,1005000000
"4939","PGAS1_10051",10,1005100000
"4940","PGAS1_10052",10,1005200000
"4941","PGAS1_10053",10,1005300000
"4942","PGAS1_10054",10,1005400000
"4943","PGAS1_10056",10,1005600000
"4944","PGAS1_10057",10,1005700000
"4945","PGAS1_10058",10,1005800000
"4946","PGAS1_10061",10,1006100000
"4947","PGAS1_10062",10,1006200000
"4948","PGAS1_10064",10,1006400000
"4949","PGAS1_10065",10,1006500000
"4950","PGAS1_10070",10,1007000000
"4951","PGAS1_10071",10,1007100000
"4952","PGAS1_10072",10,1007200000
"4953","PGAS1_10075",10,1007500000
"4954","PGAS1_10078",10,1007800000
"4955","PGAS1_10080",10,1008000000
